"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)",
"310M300US17820","Colorado Springs, CO Metro Area","65593","1705",
"310M300US17860","Columbia, MO Metro Area","51340","2776",
"310M300US17900","Columbia, SC Metro Area","54480","1840",
"310M300US17980","Columbus, GA-AL Metro Area","43051","2659",
"310M300US18020","Columbus, IN Metro Area","61533","5328",
"310M300US18140","Columbus, OH Metro Area","63764","1469",
"310M300US18180","Concord, NH Micro Area","70764","3843",
"310M300US18260","Cookeville, TN Micro Area","38421","4154",
"310M300US18300","Coos Bay, OR Micro Area","41212","5394",
"310M300US18500","Corning, NY Micro Area","50930","2974",
"310M300US18580","Corpus Christi, TX Metro Area","52193","2223",
"310M300US18700","Corvallis, OR Metro Area","60260","4579",
"310M300US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","59619","4049",
"310M300US18980","Cullman, AL Micro Area","45044","5645",
"310M300US19060","Cumberland, MD-WV Metro Area","42113","2916",
"310M300US19100","Dallas-Fort Worth-Arlington, TX Metro Area","67382","735",
"310M300US19140","Dalton, GA Metro Area","41441","2011",
"310M300US19180","Danville, IL Metro Area","42345","3539",
"310M300US19260","Danville, VA Micro Area","39919","4120",
"310M300US19300","Daphne-Fairhope-Foley, AL Metro Area","55342","5225",
"310M300US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","54173","2410",
"310M300US19380","Dayton, OH Metro Area","52745","1255",
"310M300US19460","Decatur, AL Metro Area","47042","4547",
"310M300US19500","Decatur, IL Metro Area","51970","3085",
"310M300US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","47351","1681",
"310M300US19740","Denver-Aurora-Lakewood, CO Metro Area","76643","994",
"310M300US19780","Des Moines-West Des Moines, IA Metro Area","68649","2159",
"310M300US19820","Detroit-Warren-Dearborn, MI Metro Area","58411","777",
"310M300US20020","Dothan, AL Metro Area","45396","2761",
"310M300US20100","Dover, DE Metro Area","57608","3112",
"310M300US20180","DuBois, PA Micro Area","48581","3188",
"310M300US20220","Dubuque, IA Metro Area","61497","3353",
"310M300US20260","Duluth, MN-WI Metro Area","54162","2193",
"310M300US20380","Dunn, NC Micro Area","51479","2319",
"310M300US20500","Durham-Chapel Hill, NC Metro Area","61271","1828",
"310M300US20700","East Stroudsburg, PA Metro Area","61612","4546",
"310M300US20740","Eau Claire, WI Metro Area","55480","3085",
"310M300US20940","El Centro, CA Metro Area","47211","7435",
"310M300US21020","Elizabeth City, NC Micro Area","46153","4808",
"310M300US21060","Elizabethtown-Fort Knox, KY Metro Area","52622","5005",
"310M300US21140","Elkhart-Goshen, IN Metro Area","58960","3870",
"310M300US21300","Elmira, NY Metro Area","51194","4868",
"310M300US21340","El Paso, TX Metro Area","44416","2008",
"310M300US21420","Enid, OK Metro Area","47915","5849",
"310M300US21500","Erie, PA Metro Area","50614","2082",
"310M300US21660","Eugene, OR Metro Area","50654","1839",
"310M300US21700","Eureka-Arcata-Fortuna, CA Micro Area","46494","6096",
"310M300US21780","Evansville, IN-KY Metro Area","51964","2036",
"310M300US21820","Fairbanks, AK Metro Area","76747","9653",
"310M300US22020","Fargo, ND-MN Metro Area","63353","3966",
"310M300US22060","Faribault-Northfield, MN Micro Area","64014","4550",
"310M300US22100","Farmington, MO Micro Area","39288","6256",
"310M300US22140","Farmington, NM Metro Area","45942","5268",
"310M300US22180","Fayetteville, NC Metro Area","44757","1706",
"310M300US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","56038","1918",
"310M300US22300","Findlay, OH Micro Area","51360","3381",
"310M300US22380","Flagstaff, AZ Metro Area","54893","4668",
"310M300US22420","Flint, MI Metro Area","46298","1490",
"310M300US22500","Florence, SC Metro Area","40562","2587",
"310M300US22520","Florence-Muscle Shoals, AL Metro Area","45903","4249",
"310M300US22540","Fond du Lac, WI Metro Area","61417","2912",
"310M300US22580","Forest City, NC Micro Area","40570","3095",
"310M300US22660","Fort Collins, CO Metro Area","69102","4798",
"310M300US22840","Fort Payne, AL Micro Area","39373","5580",
"310M300US22900","Fort Smith, AR-OK Metro Area","40282","2443",
"310M300US23060","Fort Wayne, IN Metro Area","52908","1698",
"310M300US23180","Frankfort, KY Micro Area","51695","3599",
"310M300US23420","Fresno, CA Metro Area","51800","1826",
"310M300US23460","Gadsden, AL Metro Area","41576","3575",
"310M300US23540","Gainesville, FL Metro Area","44548","2324",
"310M300US23580","Gainesville, GA Metro Area","61977","3608",
"310M300US23700","Gallup, NM Micro Area","31565","1735",
"310M300US23900","Gettysburg, PA Metro Area","63107","3396",
"310M300US24020","Glens Falls, NY Metro Area","58723","3443",
"310M300US24060","Glenwood Springs, CO Micro Area","68406","11659",
"310M300US24140","Goldsboro, NC Metro Area","44347","3779",
"310M300US24220","Grand Forks, ND-MN Metro Area","48609","2550",
"310M300US24260","Grand Island, NE Metro Area","60116","5199",
"310M300US24300","Grand Junction, CO Metro Area","52742","3926",
"310M300US24340","Grand Rapids-Wyoming, MI Metro Area","61298","1206",
"310M300US24420","Grants Pass, OR Metro Area","44426","5612",
"310M300US24500","Great Falls, MT Metro Area","47713","3956",
"310M300US24540","Greeley, CO Metro Area","68884","3482",
"310M300US24580","Green Bay, WI Metro Area","60456","2079",
"310M300US24620","Greeneville, TN Micro Area","37920","6194",
"310M300US24640","Greenfield Town, MA Micro Area","58824","5335",
"310M300US24660","Greensboro-High Point, NC Metro Area","50285","1529",
"310M300US24780","Greenville, NC Metro Area","45849","4471",
"310M300US24860","Greenville-Anderson-Mauldin, SC Metro Area","51154","1169",
"310M300US24940","Greenwood, SC Micro Area","39828","4667",
"310M300US25020","Guayama, PR Metro Area","14676","2083",
"310M300US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","47099","2268",
"310M300US25180","Hagerstown-Martinsburg, MD-WV Metro Area","59801","2552",
"310M300US25220","Hammond, LA Metro Area","44861","4916",
"310M300US25260","Hanford-Corcoran, CA Metro Area","57555","4750",
"310M300US25420","Harrisburg-Carlisle, PA Metro Area","65069","1941",
"310M300US25500","Harrisonburg, VA Metro Area","54681","5282",
"310M300US25540","Hartford-West Hartford-East Hartford, CT Metro Area","71414","1749",
"310M300US25620","Hattiesburg, MS Metro Area","46167","4833",
"310M300US25740","Helena, MT Micro Area","60472","4414",
"310M300US25840","Hermiston-Pendleton, OR Micro Area","51705","5189",
"310M300US25860","Hickory-Lenoir-Morganton, NC Metro Area","48079","1990",
"310M300US25900","Hilo, HI Micro Area","57545","4124",
"310M300US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","55430","3967",
"310M300US25980","Hinesville, GA Metro Area","49364","5187",
"310M300US26020","Hobbs, NM Micro Area","55952","5789",
"310M300US26090","Holland, MI Micro Area","62853","4369",
"310M300US26140","Homosassa Springs, FL Metro Area","43548","2964",
"310M300US26300","Hot Springs, AR Metro Area","46101","4988",
"310M300US26380","Houma-Thibodaux, LA Metro Area","47069","4409",
"310M300US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","63802","1095",
"310M300US26580","Huntington-Ashland, WV-KY-OH Metro Area","40646","2098",
"310M300US26620","Huntsville, AL Metro Area","61331","2029",
"310M300US26660","Huntsville, TX Micro Area","39866","4241",
