"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars)",
"310M500US10140","Aberdeen, WA Micro Area","61026","3531",
"310M500US10180","Abilene, TX Metro Area","54808","3748",
"310M500US10300","Adrian, MI Micro Area","53865","3844",
"310M500US10380","Aguadilla-Isabela, PR Metro Area","16311","687",
"310M500US10420","Akron, OH Metro Area","57158","1720",
"310M500US10460","Alamogordo, NM Micro Area","39371","6361",
"310M500US10500","Albany, GA Metro Area","40625","3863",
"310M500US10540","Albany-Lebanon, OR Metro Area","61488","3018",
"310M500US10580","Albany-Schenectady-Troy, NY Metro Area","73398","2605",
"310M500US10700","Albertville, AL Micro Area","49467","5095",
"310M500US10740","Albuquerque, NM Metro Area","58512","2342",
"310M500US10780","Alexandria, LA Metro Area","50553","3307",
"310M500US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","70793","2229",
"310M500US11020","Altoona, PA Metro Area","51004","3742",
"310M500US11100","Amarillo, TX Metro Area","53510","3355",
"310M500US11180","Ames, IA Metro Area","62181","6607",
"310M500US11260","Anchorage, AK Metro Area","80676","2883",
"310M500US11460","Ann Arbor, MI Metro Area","76576","3151",
"310M500US11500","Anniston-Oxford, AL Metro Area","48156","4922",
"310M500US11540","Appleton, WI Metro Area","68335","2290",
"310M500US11640","Arecibo, PR Metro Area","19163","1563",
"310M500US11700","Asheville, NC Metro Area","57428","3217",
"310M500US11780","Ashtabula, OH Micro Area","44580","5729",
"310M500US11900","Athens, OH Micro Area","41851","6158",
"310M500US11980","Athens, TX Micro Area","51521","6198",
"310M500US12020","Athens-Clarke County, GA Metro Area","50962","2341",
"310M500US12060","Atlanta-Sandy Springs-Alpharetta, GA Metro Area","71742","702",
"310M500US12100","Atlantic City-Hammonton, NJ Metro Area","63389","3294",
"310M500US12180","Auburn, NY Micro Area","58665","4419",
"310M500US12220","Auburn-Opelika, AL Metro Area","53712","6669",
"310M500US12260","Augusta-Richmond County, GA-SC Metro Area","55143","3421",
"310M500US12300","Augusta-Waterville, ME Micro Area","55389","3510",
"310M500US12420","Austin-Round Rock-Georgetown, TX Metro Area","80954","1107",
"310M500US12540","Bakersfield, CA Metro Area","53067","2168",
"310M500US12580","Baltimore-Columbia-Towson, MD Metro Area","83160","1702",
"310M500US12620","Bangor, ME Metro Area","50449","3052",
"310M500US12700","Barnstable Town, MA Metro Area","85042","4879",
"310M500US12940","Baton Rouge, LA Metro Area","60746","1941",
"310M500US12980","Battle Creek, MI Metro Area","49055","3626",
"310M500US13020","Bay City, MI Metro Area","49610","2890",
"310M500US13140","Beaumont-Port Arthur, TX Metro Area","58818","2764",
"310M500US13180","Beaver Dam, WI Micro Area","61300","2119",
"310M500US13220","Beckley, WV Metro Area","44785","4059",
"310M500US13380","Bellingham, WA Metro Area","69372","4862",
"310M500US13460","Bend, OR Metro Area","71643","5972",
"310M500US13740","Billings, MT Metro Area","60962","2619",
"310M500US13780","Binghamton, NY Metro Area","53768","3397",
"310M500US13820","Birmingham-Hoover, AL Metro Area","58366","1780",
"310M500US13900","Bismarck, ND Metro Area","70979","4863",
"310M500US13980","Blacksburg-Christiansburg, VA Metro Area","56092","2842",
"310M500US14010","Bloomington, IL Metro Area","68784","2499",
"310M500US14020","Bloomington, IN Metro Area","52526","5460",
"310M500US14100","Bloomsburg-Berwick, PA Metro Area","56672","6010",
"310M500US14140","Bluefield, WV-VA Micro Area","42713","2980",
"310M500US14260","Boise City, ID Metro Area","66466","2301",
"310M500US14460","Boston-Cambridge-Newton, MA-NH Metro Area","94430","1212",
"310M500US14500","Boulder, CO Metro Area","88535","3432",
"310M500US14540","Bowling Green, KY Metro Area","51198","2415",
"310M500US14580","Bozeman, MT Micro Area","75418","5764",
"310M500US14660","Brainerd, MN Micro Area","58222","3586",
"310M500US14740","Bremerton-Silverdale-Port Orchard, WA Metro Area","79624","3941",
"310M500US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","97053","4056",
"310M500US15180","Brownsville-Harlingen, TX Metro Area","41123","2705",
"310M500US15260","Brunswick, GA Metro Area","57381","4570",
"310M500US15380","Buffalo-Cheektowaga, NY Metro Area","60105","1413",
"310M500US15500","Burlington, NC Metro Area","58490","3688",
"310M500US15540","Burlington-South Burlington, VT Metro Area","74909","4312",
"310M500US15680","California-Lexington Park, MD Metro Area","87947","10780",
"310M500US15940","Canton-Massillon, OH Metro Area","55706","1771",
"310M500US15980","Cape Coral-Fort Myers, FL Metro Area","62240","1875",
"310M500US16020","Cape Girardeau, MO-IL Metro Area","52624","5795",
"310M500US16060","Carbondale-Marion, IL Metro Area","46882","3436",
"310M500US16180","Carson City, NV Metro Area","57270","4706",
"310M500US16220","Casper, WY Metro Area","65034","6007",
"310M500US16300","Cedar Rapids, IA Metro Area","64088","3128",
"310M500US16500","Centralia, WA Micro Area","58911","3679",
"310M500US16540","Chambersburg-Waynesboro, PA Metro Area","62484","4314",
"310M500US16580","Champaign-Urbana, IL Metro Area","53081","3192",
"310M500US16620","Charleston, WV Metro Area","47500","2885",
"310M500US16700","Charleston-North Charleston, SC Metro Area","70505","1853",
"310M500US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","66399","1371",
"310M500US16820","Charlottesville, VA Metro Area","75907","3844",
"310M500US16860","Chattanooga, TN-GA Metro Area","55366","2325",
"310M500US16940","Cheyenne, WY Metro Area","70567","4460",
"310M500US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","75379","696",
"310M500US17020","Chico, CA Metro Area","62563","6056",
"310M500US17060","Chillicothe, OH Micro Area","55717","10074",
"310M500US17140","Cincinnati, OH-KY-IN Metro Area","66825","1322",
"310M500US17220","Clarksburg, WV Micro Area","53088","3027",
"310M500US17300","Clarksville, TN-KY Metro Area","53547","3316",
"310M500US17340","Clearlake, CA Micro Area","47138","4388",
"310M500US17420","Cleveland, TN Metro Area","52178","5055",
"310M500US17460","Cleveland-Elyria, OH Metro Area","57228","949",
"310M500US17660","Coeur d'Alene, ID Metro Area","62579","4031",
"310M500US17780","College Station-Bryan, TX Metro Area","55670","4053",
"310M500US17820","Colorado Springs, CO Metro Area","72633","1921",
"310M500US17860","Columbia, MO Metro Area","57359","4812",
"310M500US17900","Columbia, SC Metro Area","55725","1576",
"310M500US17980","Columbus, GA-AL Metro Area","49013","2186",
"310M500US18020","Columbus, IN Metro Area","72555","5701",
"310M500US18140","Columbus, OH Metro Area","67207","1091",
"310M500US18180","Concord, NH Micro Area","76218","5098",
"310M500US18260","Cookeville, TN Micro Area","47879","3547",
"310M500US18300","Coos Bay, OR Micro Area","50527","4760",
"310M500US18500","Corning, NY Micro Area","52951","2288",
"310M500US18580","Corpus Christi, TX Metro Area","56991","3020",
"310M500US18700","Corvallis, OR Metro Area","70835","5994",
"310M500US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","62627","4148",
"310M500US18980","Cullman, AL Micro Area","50906","3480",
"310M500US19060","Cumberland, MD-WV Metro Area","49729","4517",
"310M500US19100","Dallas-Fort Worth-Arlington, TX Metro Area","72265","610",
"310M500US19140","Dalton, GA Metro Area","51967","6231",
"310M500US19180","Danville, IL Metro Area","43111","5240",
"310M500US19260","Danville, VA Micro Area","45971","4677",
"310M500US19300","Daphne-Fairhope-Foley, AL Metro Area","56439","6268",
"310M500US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","62001","2040",
"310M500US19430","Dayton-Kettering, OH Metro Area","58169","2130",
"310M500US19460","Decatur, AL Metro Area","53447","2971",
"310M500US19500","Decatur, IL Metro Area","50839","4141",
"310M500US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","54533","2250",
"310M500US19740","Denver-Aurora-Lakewood, CO Metro Area","85641","1147",
"310M500US19780","Des Moines-West Des Moines, IA Metro Area","71164","1411",
"310M500US19820","Detroit-Warren-Dearborn, MI Metro Area","63474","891",
"310M500US20020","Dothan, AL Metro Area","50010","3051",
"310M500US20100","Dover, DE Metro Area","58001","5739",
"310M500US20140","Dublin, GA Micro Area","39625","3140",
"310M500US20180","DuBois, PA Micro Area","45643","3618",
"310M500US20220","Dubuque, IA Metro Area","62178","3349",
"310M500US20260","Duluth, MN-WI Metro Area","60316","1699",
"310M500US20500","Durham-Chapel Hill, NC Metro Area","65303","3078",
"310M500US20700","East Stroudsburg, PA Metro Area","62413","4524",
"310M500US20740","Eau Claire, WI Metro Area","63460","3852",
"310M500US20940","El Centro, CA Metro Area","48472","3417",
"310M500US21060","Elizabethtown-Fort Knox, KY Metro Area","55246","5018",
"310M500US21140","Elkhart-Goshen, IN Metro Area","54531","2747",
"310M500US21300","Elmira, NY Metro Area","60782","5361",
"310M500US21340","El Paso, TX Metro Area","48823","2249",
"310M500US21420","Enid, OK Metro Area","64929","8972",
"310M500US21500","Erie, PA Metro Area","51818","1845",
"310M500US21660","Eugene-Springfield, OR Metro Area","57325","2404",
"310M500US21700","Eureka-Arcata, CA Micro Area","51662","4720",
"310M500US21780","Evansville, IN-KY Metro Area","55584","2822",
"310M500US21820","Fairbanks, AK Metro Area","72065","7928",
"310M500US22020","Fargo, ND-MN Metro Area","62820","4052",
"310M500US22060","Faribault-Northfield, MN Micro Area","72469","7370",
"310M500US22100","Farmington, MO Micro Area","42390","3664",
"310M500US22140","Farmington, NM Metro Area","44321","3487",
"310M500US22180","Fayetteville, NC Metro Area","47597","1697",
"310M500US22220","Fayetteville-Springdale-Rogers, AR Metro Area","61674","2817",
"310M500US22300","Findlay, OH Micro Area","60944","5477",
"310M500US22380","Flagstaff, AZ Metro Area","58085","5441",
"310M500US22420","Flint, MI Metro Area","50389","1752",
"310M500US22500","Florence, SC Metro Area","48547","3621",
"310M500US22520","Florence-Muscle Shoals, AL Metro Area","45824","3196",
"310M500US22540","Fond du Lac, WI Metro Area","65329","4646",
"310M500US22580","Forest City, NC Micro Area","44361","3283",
"310M500US22660","Fort Collins, CO Metro Area","75186","2731",
"310M500US22840","Fort Payne, AL Micro Area","44208","5702",
"310M500US22900","Fort Smith, AR-OK Metro Area","45157","3378",
"310M500US23060","Fort Wayne, IN Metro Area","57287","2158",
"310M500US23180","Frankfort, KY Micro Area","59495","7892",
"310M500US23420","Fresno, CA Metro Area","57518","2684",
"310M500US23460","Gadsden, AL Metro Area","41447","4256",
"310M500US23540","Gainesville, FL Metro Area","47762","2606",
"310M500US23580","Gainesville, GA Metro Area","67467","6118",
"310M500US23700","Gallup, NM Micro Area","37153","4875",
"310M500US23900","Gettysburg, PA Metro Area","67715","4662",
"310M500US24020","Glens Falls, NY Metro Area","61255","4749",
"310M500US24060","Glenwood Springs, CO Micro Area","78010","6376",
"310M500US24140","Goldsboro, NC Metro Area","44596","3414",
"310M500US24220","Grand Forks, ND-MN Metro Area","57301","2862",
"310M500US24260","Grand Island, NE Metro Area","55907","6908",
"310M500US24300","Grand Junction, CO Metro Area","60500","3156",
"310M500US24340","Grand Rapids-Kentwood, MI Metro Area","65739","1397",
"310M500US24420","Grants Pass, OR Metro Area","47573","5399",
"310M500US24500","Great Falls, MT Metro Area","51227","4181",
"310M500US24540","Greeley, CO Metro Area","78615","4124",
"310M500US24580","Green Bay, WI Metro Area","65026","2760",
"310M500US24620","Greeneville, TN Micro Area","44722","5473",
"310M500US24660","Greensboro-High Point, NC Metro Area","51770","1503",
"310M500US24780","Greenville, NC Metro Area","53401","3100",
"310M500US24860","Greenville-Anderson, SC Metro Area","58621","2268",
"310M500US24940","Greenwood, SC Micro Area","42148","3370",
"310M500US25020","Guayama, PR Metro Area","16655","1962",
"310M500US25060","Gulfport-Biloxi, MS Metro Area","50642","2787",
"310M500US25180","Hagerstown-Martinsburg, MD-WV Metro Area","60095","3300",
"310M500US25220","Hammond, LA Metro Area","47825","8611",
"310M500US25260","Hanford-Corcoran, CA Metro Area","58453","5116",
"310M500US25420","Harrisburg-Carlisle, PA Metro Area","67069","2137",
"310M500US25500","Harrisonburg, VA Metro Area","60740","3658",
"310M500US25540","Hartford-East Hartford-Middletown, CT Metro Area","77005","1799",
"310M500US25620","Hattiesburg, MS Metro Area","48359","2607",
"310M500US25720","Heber, UT Micro Area","99265","12104",
"310M500US25740","Helena, MT Micro Area","68095","6468",
"310M500US25840","Hermiston-Pendleton, OR Micro Area","60870","5450",
"310M500US25860","Hickory-Lenoir-Morganton, NC Metro Area","50631","2437",
"310M500US25900","Hilo, HI Micro Area","67075","4804",
"310M500US25940","Hilton Head Island-Bluffton, SC Metro Area","71252","4262",
"310M500US25980","Hinesville, GA Metro Area","53060","3554",
"310M500US26020","Hobbs, NM Micro Area","68457","9074",
"310M500US26090","Holland, MI Micro Area","66278","4306",
"310M500US26140","Homosassa Springs, FL Metro Area","50751","3560",
"310M500US26300","Hot Springs, AR Metro Area","45265","3630",
"310M500US26380","Houma-Thibodaux, LA Metro Area","49874","4161",
"310M500US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","69193","1380",
"310M500US26580","Huntington-Ashland, WV-KY-OH Metro Area","48329","1922",
"310M500US26620","Huntsville, AL Metro Area","67157","3547",
"310M500US26660","Huntsville, TX Micro Area","47170","10466",
"310M500US26740","Hutchinson, KS Micro Area","53584","4284",
"310M500US26820","Idaho Falls, ID Metro Area","63616","3714",
"310M500US26860","Indiana, PA Micro Area","51914","3503",
"310M500US26900","Indianapolis-Carmel-Anderson, IN Metro Area","62502","1254",
"310M500US26980","Iowa City, IA Metro Area","63761","5074",
"310M500US27060","Ithaca, NY Metro Area","58626","5696",
"310M500US27100","Jackson, MI Metro Area","55124","4113",
"310M500US27140","Jackson, MS Metro Area","52426","1611",
"310M500US27180","Jackson, TN Metro Area","48700","3114",
"310M500US27260","Jacksonville, FL Metro Area","65880","1921",
"310M500US27340","Jacksonville, NC Metro Area","49544","4326",
"310M500US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area","50272","2689",
"310M500US27500","Janesville-Beloit, WI Metro Area","61243","3116",
"310M500US27600","Jefferson, GA Micro Area","65063","8857",
"310M500US27620","Jefferson City, MO Metro Area","60786","2319",
"310M500US27740","Johnson City, TN Metro Area","45917","2515",
"310M500US27780","Johnstown, PA Metro Area","49076","3154",
"310M500US27860","Jonesboro, AR Metro Area","44998","3532",
"310M500US27900","Joplin, MO Metro Area","48909","3263",
"310M500US27980","Kahului-Wailuku-Lahaina, HI Metro Area","80754","7209",
"310M500US28020","Kalamazoo-Portage, MI Metro Area","56441","1702",
"310M500US28060","Kalispell, MT Micro Area","62588","5520",
"310M500US28100","Kankakee, IL Metro Area","60923","6321",
"310M500US28140","Kansas City, MO-KS Metro Area","70215","1212",
"310M500US28180","Kapaa, HI Micro Area","81971","12731",
"310M500US28300","Keene, NH Micro Area","66088","6829",
"310M500US28420","Kennewick-Richland, WA Metro Area","68283","3692",
"310M500US28580","Key West, FL Micro Area","68589","7479",
"310M500US28660","Killeen-Temple, TX Metro Area","54370","2680",
"310M500US28700","Kingsport-Bristol, TN-VA Metro Area","48615","2866",
"310M500US28740","Kingston, NY Metro Area","64087","3519",
"310M500US28900","Klamath Falls, OR Micro Area","56348","5298",
"310M500US28940","Knoxville, TN Metro Area","56623","1792",
"310M500US29020","Kokomo, IN Metro Area","53440","2880",
"310M500US29100","La Crosse-Onalaska, WI-MN Metro Area","59608","3425",
"310M500US29180","Lafayette, LA Metro Area","53493","3418",
"310M500US29200","Lafayette-West Lafayette, IN Metro Area","49908","2723",
"310M500US29300","LaGrange, GA-AL Micro Area","46217","5509",
"310M500US29340","Lake Charles, LA Metro Area","51547","4319",
"310M500US29380","Lake City, FL Micro Area","47094","6220",
"310M500US29420","Lake Havasu City-Kingman, AZ Metro Area","50179","2401",
"310M500US29460","Lakeland-Winter Haven, FL Metro Area","51833","1157",
"310M500US29540","Lancaster, PA Metro Area","67376","2343",
"310M500US29620","Lansing-East Lansing, MI Metro Area","59117","2143",
"310M500US29700","Laredo, TX Metro Area","56084","4178",
"310M500US29740","Las Cruces, NM Metro Area","43038","3303",
"310M500US29820","Las Vegas-Henderson-Paradise, NV Metro Area","62107","863",
"310M500US29860","Laurel, MS Micro Area","39213","6823",
"310M500US29940","Lawrence, KS Metro Area","64233","7902",
"310M500US30020","Lawton, OK Metro Area","51332","3596",
"310M500US30100","Lebanon, NH-VT Micro Area","61321","2919",
"310M500US30140","Lebanon, PA Metro Area","61204","4171",
"310M500US30300","Lewiston, ID-WA Metro Area","61191","5097",
"310M500US30340","Lewiston-Auburn, ME Metro Area","63813","6580",
"310M500US30460","Lexington-Fayette, KY Metro Area","60492","1856",
"310M500US30620","Lima, OH Metro Area","60429","5584",
"310M500US30700","Lincoln, NE Metro Area","61539","1586",
"310M500US30780","Little Rock-North Little Rock-Conway, AR Metro Area","56849","2015",
"310M500US30860","Logan, UT-ID Metro Area","61467","4238",
"310M500US30940","London, KY Micro Area","37029","3244",
"310M500US30980","Longview, TX Metro Area","55970","4069",
"310M500US31020","Longview, WA Metro Area","55497","4559",
"310M500US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","77774","850",
"310M500US31140","Louisville/Jefferson County, KY-IN Metro Area","61172","995",
"310M500US31180","Lubbock, TX Metro Area","54598","2463",
"310M500US31260","Lufkin, TX Micro Area","53320","4598",
"310M500US31300","Lumberton, NC Micro Area","35035","3180",
"310M500US31340","Lynchburg, VA Metro Area","57736","4397",
"310M500US31420","Macon-Bibb County, GA Metro Area","48435","4310",
"310M500US31460","Madera, CA Metro Area","64827","6251",
"310M500US31540","Madison, WI Metro Area","75545","2174",
"310M500US31700","Manchester-Nashua, NH Metro Area","83626","4891",
"310M500US31740","Manhattan, KS Metro Area","59010","4803",
"310M500US31820","Manitowoc, WI Micro Area","60785","3913",
"310M500US31860","Mankato, MN Metro Area","63126","5653",
"310M500US31900","Mansfield, OH Metro Area","51783","3328",
