"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2021 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2021 inflation-adjusted dollars)",
"310M600US10140","Aberdeen, WA Micro Area","54631","7272",
"310M600US10180","Abilene, TX Metro Area","54037","3300",
"310M600US10300","Adrian, MI Micro Area","61257","5155",
"310M600US10380","Aguadilla-Isabela, PR Metro Area","17926","1186",
"310M600US10420","Akron, OH Metro Area","63367","1596",
"310M600US10460","Alamogordo, NM Micro Area","51214","5917",
"310M600US10500","Albany, GA Metro Area","48659","4698",
"310M600US10540","Albany-Lebanon, OR Metro Area","65196","4776",
"310M600US10580","Albany-Schenectady-Troy, NY Metro Area","78272","1948",
"310M600US10700","Albertville, AL Micro Area","50191","5135",
"310M600US10740","Albuquerque, NM Metro Area","60070","1862",
"310M600US10780","Alexandria, LA Metro Area","47032","4990",
"310M600US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","72058","2310",
"310M600US11020","Altoona, PA Metro Area","57361","6630",
"310M600US11100","Amarillo, TX Metro Area","58354","3101",
"310M600US11180","Ames, IA Metro Area","64569","3934",
"310M600US11260","Anchorage, AK Metro Area","84476","4493",
"310M600US11460","Ann Arbor, MI Metro Area","76918","3268",
"310M600US11500","Anniston-Oxford, AL Metro Area","46524","6711",
"310M600US11540","Appleton, WI Metro Area","74331","3266",
"310M600US11640","Arecibo, PR Metro Area","20297","1362",
"310M600US11700","Asheville, NC Metro Area","60261","2536",
"310M600US11780","Ashtabula, OH Micro Area","46771","4132",
"310M600US11980","Athens, TX Micro Area","49830","5138",
"310M600US12020","Athens-Clarke County, GA Metro Area","59628","5174",
"310M600US12060","Atlanta-Sandy Springs-Alpharetta, GA Metro Area","77589","1068",
"310M600US12100","Atlantic City-Hammonton, NJ Metro Area","66388","3754",
"310M600US12180","Auburn, NY Micro Area","63511","3995",
"310M600US12220","Auburn-Opelika, AL Metro Area","52424","4686",
"310M600US12260","Augusta-Richmond County, GA-SC Metro Area","56515","2241",
"310M600US12300","Augusta-Waterville, ME Micro Area","60528","4762",
"310M600US12420","Austin-Round Rock-Georgetown, TX Metro Area","86530","1873",
"310M600US12540","Bakersfield, CA Metro Area","58217","3668",
"310M600US12580","Baltimore-Columbia-Towson, MD Metro Area","86302","1862",
"310M600US12620","Bangor, ME Metro Area","56250","2588",
"310M600US12660","Baraboo, WI Micro Area","70914","5179",
"310M600US12700","Barnstable Town, MA Metro Area","83537","3303",
"310M600US12940","Baton Rouge, LA Metro Area","58276","3877",
"310M600US12980","Battle Creek, MI Metro Area","55192","5064",
"310M600US13020","Bay City, MI Metro Area","56911","4341",
"310M600US13140","Beaumont-Port Arthur, TX Metro Area","61429","3270",
"310M600US13180","Beaver Dam, WI Micro Area","65773","6505",
"310M600US13220","Beckley, WV Metro Area","38737","3652",
"310M600US13380","Bellingham, WA Metro Area","72055","5412",
"310M600US13460","Bend, OR Metro Area","79796","7449",
"310M600US13740","Billings, MT Metro Area","70018","4188",
"310M600US13780","Binghamton, NY Metro Area","56968","3801",
"310M600US13820","Birmingham-Hoover, AL Metro Area","60725","1637",
"310M600US13900","Bismarck, ND Metro Area","67793","4574",
"310M600US13980","Blacksburg-Christiansburg, VA Metro Area","54737","4286",
"310M600US14010","Bloomington, IL Metro Area","69612","4600",
"310M600US14020","Bloomington, IN Metro Area","52588","3998",
"310M600US14100","Bloomsburg-Berwick, PA Metro Area","57046","4254",
"310M600US14140","Bluefield, WV-VA Micro Area","45300","7291",
"310M600US14260","Boise City, ID Metro Area","73343","2808",
"310M600US14460","Boston-Cambridge-Newton, MA-NH Metro Area","100750","1474",
"310M600US14500","Boulder, CO Metro Area","90168","5008",
"310M600US14540","Bowling Green, KY Metro Area","57057","5318",
"310M600US14580","Bozeman, MT Micro Area","80763","8614",
"310M600US14660","Brainerd, MN Micro Area","62235","2803",
"310M600US14740","Bremerton-Silverdale-Port Orchard, WA Metro Area","87314","3629",
"310M600US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","100810","2557",
"310M600US15180","Brownsville-Harlingen, TX Metro Area","48115","4262",
"310M600US15260","Brunswick, GA Metro Area","54561","10004",
"310M600US15380","Buffalo-Cheektowaga, NY Metro Area","62794","1634",
"310M600US15500","Burlington, NC Metro Area","58400","3594",
"310M600US15540","Burlington-South Burlington, VT Metro Area","81852","4254",
"310M600US15680","California-Lexington Park, MD Metro Area","108397","5779",
"310M600US15940","Canton-Massillon, OH Metro Area","58810","1863",
"310M600US15980","Cape Coral-Fort Myers, FL Metro Area","66256","2021",
"310M600US16020","Cape Girardeau, MO-IL Metro Area","60726","3782",
