"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2011 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2011 inflation-adjusted dollars)",
"310M100US10140","Aberdeen, WA Micro Area","40993","2618",
"310M100US10180","Abilene, TX Metro Area","40659","3606",
"310M100US10300","Adrian, MI Micro Area","44509","3216",
"310M100US10380","Aguadilla-Isabela-San Sebasti?n, PR Metro Area","14951","814",
"310M100US10420","Akron, OH Metro Area","47032","1203",
"310M100US10460","Alamogordo, NM Micro Area","35308","2196",
"310M100US10500","Albany, GA Metro Area","32775","2415",
"310M100US10540","Albany-Lebanon, OR Micro Area","42565","3711",
"310M100US10580","Albany-Schenectady-Troy, NY Metro Area","58617","1976",
"310M100US10700","Albertville, AL Micro Area","39245","2844",
"310M100US10740","Albuquerque, NM Metro Area","45027","1443",
"310M100US10780","Alexandria, LA Metro Area","35692","2368",
"310M100US10880","Allegan, MI Micro Area","50508","2500",
"310M100US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","54169","1544",
"310M100US11020","Altoona, PA Metro Area","43136","2173",
"310M100US11100","Amarillo, TX Metro Area","47350","2373",
"310M100US11180","Ames, IA Metro Area","45866","3438",
"310M100US11260","Anchorage, AK Metro Area","71700","3089",
"310M100US11300","Anderson, IN Metro Area","42129","3316",
"310M100US11340","Anderson, SC Metro Area","40943","2376",
"310M100US11460","Ann Arbor, MI Metro Area","56612","2100",
"310M100US11500","Anniston-Oxford, AL Metro Area","39037","2926",
"310M100US11540","Appleton, WI Metro Area","58172","2586",
"310M100US11700","Asheville, NC Metro Area","41969","1339",
"310M100US11780","Ashtabula, OH Micro Area","38204","3208",
"310M100US11980","Athens, TX Micro Area","38278","3736",
"310M100US12020","Athens-Clarke County, GA Metro Area","38663","2471",
"310M100US12060","Atlanta-Sandy Springs-Marietta, GA Metro Area","52639","798",
"310M100US12100","Atlantic City-Hammonton, NJ Metro Area","50829","3788",
"310M100US12180","Auburn, NY Micro Area","49256","3239",
"310M100US12220","Auburn-Opelika, AL Metro Area","42965","2428",
"310M100US12260","Augusta-Richmond County, GA-SC Metro Area","45368","2197",
"310M100US12300","Augusta-Waterville, ME Micro Area","44259","4584",
"310M100US12420","Austin-Round Rock-San Marcos, TX Metro Area","56783","1758",
"310M100US12540","Bakersfield-Delano, CA Metro Area","45224","1820",
"310M100US12580","Baltimore-Towson, MD Metro Area","65463","1219",
"310M100US12620","Bangor, ME Metro Area","40669","3093",
"310M100US12700","Barnstable Town, MA Metro Area","56699","4023",
"310M100US12940","Baton Rouge, LA Metro Area","48441","2393",
"310M100US12980","Battle Creek, MI Metro Area","38666","2458",
"310M100US13020","Bay City, MI Metro Area","43361","3425",
"310M100US13140","Beaumont-Port Arthur, TX Metro Area","43176","1817",
"310M100US13180","Beaver Dam, WI Micro Area","51948","2049",
"310M100US13220","Beckley, WV Micro Area","38304","3791",
"310M100US13380","Bellingham, WA Metro Area","51500","3130",
"310M100US13460","Bend, OR Metro Area","46984","3985",
"310M100US13740","Billings, MT Metro Area","46586","2670",
"310M100US13780","Binghamton, NY Metro Area","46323","2247",
"310M100US13820","Birmingham-Hoover, AL Metro Area","45635","1377",
"310M100US13900","Bismarck, ND Metro Area","58781","3728",
"310M100US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","40947","3593",
"310M100US14020","Bloomington, IN Metro Area","39330","3409",
"310M100US14060","Bloomington-Normal, IL Metro Area","57799","3724",
"310M100US14100","Bloomsburg-Berwick, PA Micro Area","40628","3054",
"310M100US14140","Bluefield, WV-VA Micro Area","34032","2057",
"310M100US14260","Boise City-Nampa, ID Metro Area","45065","2534",
"310M100US14460","Boston-Cambridge-Quincy, MA-NH Metro Area","69455","1136",
"310M100US14500","Boulder, CO Metro Area","68637","3798",
"310M100US14540","Bowling Green, KY Metro Area","38783","3534",
"310M100US14580","Bozeman, MT Micro Area","50302","5187",
"310M100US14660","Brainerd, MN Micro Area","45199","2727",
"310M100US14700","Branson, MO Micro Area","37299","2733",
"310M100US14740","Bremerton-Silverdale, WA Metro Area","60314","1956",
"310M100US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","77289","2310",
"310M100US15180","Brownsville-Harlingen, TX Metro Area","32070","1582",
"310M100US15260","Brunswick, GA Metro Area","42753","4788",
"310M100US15380","Buffalo-Niagara Falls, NY Metro Area","47081","970",
"310M100US15500","Burlington, NC Metro Area","40699","2603",
"310M100US15540","Burlington-South Burlington, VT Metro Area","60771","3056",
"310M100US15940","Canton-Massillon, OH Metro Area","41770","1613",
"310M100US15980","Cape Coral-Fort Myers, FL Metro Area","45266","1691",
"310M100US16020","Cape Girardeau-Jackson, MO-IL Metro Area","39409","2412",
"310M100US16180","Carson City, NV Metro Area","53707","5275",
"310M100US16220","Casper, WY Metro Area","52603","6743",
"310M100US16300","Cedar Rapids, IA Metro Area","54731","2216",
"310M100US16500","Centralia, WA Micro Area","41931","2774",
"310M100US16540","Chambersburg, PA Micro Area","49068","3446",
"310M100US16580","Champaign-Urbana, IL Metro Area","42328","2851",
"310M100US16620","Charleston, WV Metro Area","40990","1878",
"310M100US16660","Charleston-Mattoon, IL Micro Area","43135","4126",
"310M100US16700","Charleston-North Charleston-Summerville, SC Metro Area","50213","1598",
"310M100US16740","Charlotte-Gastonia-Rock Hill, NC-SC Metro Area","50671","1032",
"310M100US16820","Charlottesville, VA Metro Area","56652","3725",
"310M100US16860","Chattanooga, TN-GA Metro Area","42166","2085",
"310M100US16940","Cheyenne, WY Metro Area","54053","5562",
"310M100US16980","Chicago-Joliet-Naperville, IL-IN-WI Metro Area","57267","548",
"310M100US17020","Chico, CA Metro Area","39179","1891",
"310M100US17060","Chillicothe, OH Micro Area","43464","3841",
"310M100US17140","Cincinnati-Middletown, OH-KY-IN Metro Area","52373","807",
"310M100US17220","Clarksburg, WV Micro Area","40234","3984",
"310M100US17300","Clarksville, TN-KY Metro Area","42658","2549",
"310M100US17340","Clearlake, CA Micro Area","35991","3867",
"310M100US17420","Cleveland, TN Metro Area","37092","2723",
"310M100US17460","Cleveland-Elyria-Mentor, OH Metro Area","45936","815",
"310M100US17620","Coamo, PR Micro Area","13443","2458",
"310M100US17660","Coeur d'Alene, ID Metro Area","47782","3928",
"310M100US17780","College Station-Bryan, TX Metro Area","35417","2636",
"310M100US17820","Colorado Springs, CO Metro Area","54877","2231",
"310M100US17860","Columbia, MO Metro Area","46703","2772",
"310M100US17900","Columbia, SC Metro Area","45292","1857",
"310M100US17940","Columbia, TN Micro Area","40518","3531",
"310M100US17980","Columbus, GA-AL Metro Area","39574","2389",
"310M100US18020","Columbus, IN Metro Area","54197","5860",
"310M100US18140","Columbus, OH Metro Area","52315","1362",
"310M100US18180","Concord, NH Micro Area","66221","3793",
"310M100US18260","Cookeville, TN Micro Area","31258","2645",
"310M100US18300","Coos Bay, OR Micro Area","36712","4187",
"310M100US18500","Corning, NY Micro Area","43457","2879",
"310M100US18580","Corpus Christi, TX Metro Area","44342","2466",
"310M100US18700","Corvallis, OR Metro Area","42513","3974",
"310M100US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","49158","4050",
"310M100US18980","Cullman, AL Micro Area","40054","5721",
"310M100US19060","Cumberland, MD-WV Metro Area","34819","3176",
"310M100US19100","Dallas-Fort Worth-Arlington, TX Metro Area","55546","639",
"310M100US19140","Dalton, GA Metro Area","35120","2557",
"310M100US19180","Danville, IL Metro Area","40869","3658",
"310M100US19260","Danville, VA Metro Area","36907","2851",
"310M100US19300","Daphne-Fairhope-Foley, AL Micro Area","50900","4988",
