"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)",
"310M300US10140","Aberdeen, WA Micro Area","49623","3998",
"310M300US10180","Abilene, TX Metro Area","48016","4309",
"310M300US10300","Adrian, MI Micro Area","51918","3667",
"310M300US10380","Aguadilla-Isabela, PR Metro Area","14546","797",
"310M300US10420","Akron, OH Metro Area","51598","1092",
"310M300US10460","Alamogordo, NM Micro Area","43646","5075",
"310M300US10500","Albany, GA Metro Area","40667","3796",
"310M300US10540","Albany, OR Metro Area","51310","4689",
"310M300US10580","Albany-Schenectady-Troy, NY Metro Area","65855","2050",
"310M300US10700","Albertville, AL Micro Area","42362","4050",
"310M300US10740","Albuquerque, NM Metro Area","50954","959",
"310M300US10780","Alexandria, LA Metro Area","42136","3674",
"310M300US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","63022","1436",
"310M300US11020","Altoona, PA Metro Area","43443","3931",
"310M300US11100","Amarillo, TX Metro Area","54478","3541",
"310M300US11180","Ames, IA Metro Area","53371","4519",
"310M300US11260","Anchorage, AK Metro Area","82203","2269",
"310M300US11460","Ann Arbor, MI Metro Area","65601","2780",
"310M300US11500","Anniston-Oxford-Jacksonville, AL Metro Area","41687","3903",
"310M300US11540","Appleton, WI Metro Area","63902","3756",
"310M300US11640","Arecibo, PR Metro Area","18428","1712",
"310M300US11700","Asheville, NC Metro Area","50541","1498",
"310M300US11780","Ashtabula, OH Micro Area","42965","3297",
"310M300US11900","Athens, OH Micro Area","36193","4196",
"310M300US11980","Athens, TX Micro Area","44088","4408",
"310M300US12020","Athens-Clarke County, GA Metro Area","43165","2654",
"310M300US12060","Atlanta-Sandy Springs-Roswell, GA Metro Area","62613","890",
"310M300US12100","Atlantic City-Hammonton, NJ Metro Area","56778","4087",
"310M300US12180","Auburn, NY Micro Area","54995","4267",
"310M300US12220","Auburn-Opelika, AL Metro Area","48056","3169",
"310M300US12260","Augusta-Richmond County, GA-SC Metro Area","48543","2304",
"310M300US12300","Augusta-Waterville, ME Micro Area","51573","3712",
"310M300US12420","Austin-Round Rock, TX Metro Area","71000","944",
"310M300US12540","Bakersfield, CA Metro Area","49903","1490",
"310M300US12580","Baltimore-Columbia-Towson, MD Metro Area","76788","1312",
"310M300US12620","Bangor, ME Metro Area","47328","2968",
"310M300US12700","Barnstable Town, MA Metro Area","67898","2935",
"310M300US12940","Baton Rouge, LA Metro Area","52487","2322",
"310M300US12980","Battle Creek, MI Metro Area","45902","2822",
"310M300US13020","Bay City, MI Metro Area","44756","3736",
"310M300US13140","Beaumont-Port Arthur, TX Metro Area","49364","2632",
"310M300US13180","Beaver Dam, WI Micro Area","55856","3413",
"310M300US13220","Beckley, WV Metro Area","44178","4301",
"310M300US13380","Bellingham, WA Metro Area","56411","4819",
"310M300US13460","Bend-Redmond, OR Metro Area","61870","3790",
"310M300US13740","Billings, MT Metro Area","58037","3300",
"310M300US13780","Binghamton, NY Metro Area","51360","2089",
"310M300US13820","Birmingham-Hoover, AL Metro Area","52226","990",
"310M300US13900","Bismarck, ND Metro Area","65527","4700",
"310M300US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","50950","1742",
"310M300US14010","Bloomington, IL Metro Area","61320","3698",
"310M300US14020","Bloomington, IN Metro Area","43693","2834",
"310M300US14100","Bloomsburg-Berwick, PA Metro Area","50038","3491",
"310M300US14140","Bluefield, WV-VA Micro Area","38488","4609",
"310M300US14260","Boise City, ID Metro Area","55162","1774",
"310M300US14460","Boston-Cambridge-Newton, MA-NH Metro Area","82380","1171",
"310M300US14500","Boulder, CO Metro Area","74615","3337",
"310M300US14540","Bowling Green, KY Metro Area","45649","1837",
"310M300US14580","Bozeman, MT Micro Area","61211","3899",
"310M300US14660","Brainerd, MN Micro Area","51162","2837",
"310M300US14700","Branson, MO Micro Area","40633","5187",
"310M300US14740","Bremerton-Silverdale, WA Metro Area","69171","3935",
"310M300US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","90123","2925",
"310M300US15180","Brownsville-Harlingen, TX Metro Area","37061","2142",
"310M300US15260","Brunswick, GA Metro Area","46014","3616",
"310M300US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","53487","1293",
"310M300US15500","Burlington, NC Metro Area","45100","2609",
"310M300US15540","Burlington-South Burlington, VT Metro Area","66367","3961",
"310M300US15680","California-Lexington Park, MD Metro Area","78195","7763",
"310M300US15940","Canton-Massillon, OH Metro Area","50811","1505",
"310M300US15980","Cape Coral-Fort Myers, FL Metro Area","52909","1336",
"310M300US16020","Cape Girardeau, MO-IL Metro Area","49059","2906",
"310M300US16060","Carbondale-Marion, IL Metro Area","41603","3596",
"310M300US16180","Carson City, NV Metro Area","52196","4516",
"310M300US16220","Casper, WY Metro Area","59474","5172",
"310M300US16300","Cedar Rapids, IA Metro Area","63385","3376",
"310M300US16500","Centralia, WA Micro Area","45523","5044",
"310M300US16540","Chambersburg-Waynesboro, PA Metro Area","60559","4205",
"310M300US16580","Champaign-Urbana, IL Metro Area","50564","2362",
"310M300US16620","Charleston, WV Metro Area","41689","3122",
"310M300US16660","Charleston-Mattoon, IL Micro Area","40329","3042",
"310M300US16700","Charleston-North Charleston, SC Metro Area","57659","1763",
"310M300US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","59979","1223",
"310M300US16820","Charlottesville, VA Metro Area","62523","3294",
"310M300US16860","Chattanooga, TN-GA Metro Area","46537","1724",
"310M300US16940","Cheyenne, WY Metro Area","62221","5272",
"310M300US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","66020","578",
"310M300US17020","Chico, CA Metro Area","45177","3768",
"310M300US17060","Chillicothe, OH Micro Area","46422","5613",
"310M300US17140","Cincinnati, OH-KY-IN Metro Area","60260","1049",
"310M300US17200","Claremont-Lebanon, NH-VT Micro Area","59132","2236",
"310M300US17220","Clarksburg, WV Micro Area","46987","4603",
"310M300US17300","Clarksville, TN-KY Metro Area","51373","2057",
"310M300US17340","Clearlake, CA Micro Area","42029","5116",
"310M300US17420","Cleveland, TN Metro Area","44881","2913",
"310M300US17460","Cleveland-Elyria, OH Metro Area","52131","631",
"310M300US17660","Coeur d'Alene, ID Metro Area","51765","2515",
"310M300US17780","College Station-Bryan, TX Metro Area","42233","2728",
"310M300US17820","Colorado Springs, CO Metro Area","63651","2297",
"310M300US17860","Columbia, MO Metro Area","52752","4636",
"310M300US17900","Columbia, SC Metro Area","52247","1476",
"310M300US17980","Columbus, GA-AL Metro Area","43412","3072",
"310M300US18020","Columbus, IN Metro Area","59102","5718",
"310M300US18140","Columbus, OH Metro Area","60294","1005",
"310M300US18180","Concord, NH Micro Area","69505","2107",
"310M300US18260","Cookeville, TN Micro Area","35028","2792",
"310M300US18300","Coos Bay, OR Micro Area","40938","6336",
"310M300US18500","Corning, NY Micro Area","50575","2803",
"310M300US18580","Corpus Christi, TX Metro Area","53775","2305",
"310M300US18700","Corvallis, OR Metro Area","55459","3522",
"310M300US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","58624","3449",
"310M300US18980","Cullman, AL Micro Area","39411","3647",
"310M300US19060","Cumberland, MD-WV Metro Area","45808","2255",
"310M300US19100","Dallas-Fort Worth-Arlington, TX Metro Area","63812","923",
"310M300US19140","Dalton, GA Metro Area","43348","4941",
"310M300US19180","Danville, IL Metro Area","45481","3398",
"310M300US19260","Danville, VA Micro Area","42755","2722",
"310M300US19300","Daphne-Fairhope-Foley, AL Metro Area","56732","3829",
"310M300US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","52590","2232",
"310M300US19380","Dayton, OH Metro Area","51427","1342",
"310M300US19460","Decatur, AL Metro Area","44575","5260",
"310M300US19500","Decatur, IL Metro Area","46198","4254",
"310M300US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","46090","1553",
"310M300US19740","Denver-Aurora-Lakewood, CO Metro Area","71926","781",
"310M300US19780","Des Moines-West Des Moines, IA Metro Area","65704","2050",
"310M300US19820","Detroit-Warren-Dearborn, MI Metro Area","56142","588",
"310M300US20020","Dothan, AL Metro Area","41040","2343",
"310M300US20100","Dover, DE Metro Area","54140","3724",
"310M300US20180","DuBois, PA Micro Area","47352","4313",
"310M300US20220","Dubuque, IA Metro Area","60456","4069",
"310M300US20260","Duluth, MN-WI Metro Area","51294","1874",
"310M300US20380","Dunn, NC Micro Area","51637","2500",
"310M300US20500","Durham-Chapel Hill, NC Metro Area","56182","1594",
"310M300US20700","East Stroudsburg, PA Metro Area","60095","5816",
"310M300US20740","Eau Claire, WI Metro Area","51058","3864",
"310M300US20940","El Centro, CA Metro Area","49095","6911",
