"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"310M200US10140","Aberdeen, WA Micro Area","71078","*****",
"310M200US10180","Abilene, TX Metro Area","168144","2513",
"310M200US10300","Adrian, MI Micro Area","99188","*****",
"310M200US10380","Aguadilla-Isabela, PR Metro Area","327847","2444",
"310M200US10420","Akron, OH Metro Area","705686","*****",
"310M200US10460","Alamogordo, NM Micro Area","65616","*****",
"310M200US10500","Albany, GA Metro Area","156277","2001",
"310M200US10540","Albany, OR Metro Area","118765","*****",
"310M200US10580","Albany-Schenectady-Troy, NY Metro Area","877905","*****",
"310M200US10700","Albertville, AL Micro Area","94760","*****",
"310M200US10740","Albuquerque, NM Metro Area","901932","2508",
"310M200US10780","Alexandria, LA Metro Area","154753","*****",
"310M200US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","827048","*****",
"310M200US11020","Altoona, PA Metro Area","126314","*****",
"310M200US11100","Amarillo, TX Metro Area","259164","1555",
"310M200US11180","Ames, IA Metro Area","92406","*****",
"310M200US11260","Anchorage, AK Metro Area","396142","*****",
"310M200US11460","Ann Arbor, MI Metro Area","354240","*****",
"310M200US11500","Anniston-Oxford-Jacksonville, AL Metro Area","116736","*****",
"310M200US11540","Appleton, WI Metro Area","229962","*****",
"310M200US11640","Arecibo, PR Metro Area","195036","*****",
"310M200US11700","Asheville, NC Metro Area","437657","*****",
"310M200US11780","Ashtabula, OH Micro Area","99811","*****",
"310M200US11980","Athens, TX Micro Area","78675","*****",
"310M200US12020","Athens-Clarke County, GA Metro Area","197357","2746",
"310M200US12060","Atlanta-Sandy Springs-Roswell, GA Metro Area","5524693","3326",
"310M200US12100","Atlantic City-Hammonton, NJ Metro Area","275862","*****",
"310M200US12180","Auburn, NY Micro Area","79477","*****",
"310M200US12220","Auburn-Opelika, AL Metro Area","150933","*****",
"310M200US12260","Augusta-Richmond County, GA-SC Metro Area","581551","1676",
"310M200US12300","Augusta-Waterville, ME Micro Area","121164","*****",
"310M200US12420","Austin-Round Rock, TX Metro Area","1883051","*****",
"310M200US12540","Bakersfield, CA Metro Area","864124","*****",
"310M200US12580","Baltimore-Columbia-Towson, MD Metro Area","2770738","*****",
"310M200US12620","Bangor, ME Metro Area","153364","*****",
"310M200US12700","Barnstable Town, MA Metro Area","214990","*****",
"310M200US12940","Baton Rouge, LA Metro Area","820159","*****",
"310M200US12980","Battle Creek, MI Metro Area","135012","*****",
"310M200US13020","Bay City, MI Metro Area","106832","*****",
"310M200US13140","Beaumont-Port Arthur, TX Metro Area","403622","1897",
"310M200US13180","Beaver Dam, WI Micro Area","88344","*****",
"310M200US13220","Beckley, WV Metro Area","124432","*****",
"310M200US13380","Bellingham, WA Metro Area","206353","*****",
"310M200US13460","Bend-Redmond, OR Metro Area","165954","*****",
"310M200US13740","Billings, MT Metro Area","165730","1098",
"310M200US13780","Binghamton, NY Metro Area","247777","*****",
"310M200US13820","Birmingham-Hoover, AL Metro Area","1140300","*****",
"310M200US13900","Bismarck, ND Metro Area","124817","1085",
"310M200US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","179738","2893",
"310M200US14010","Bloomington, IL Metro Area","192140","1312",
"310M200US14020","Bloomington, IN Metro Area","163089","*****",
"310M200US14100","Bloomsburg-Berwick, PA Metro Area","85338","*****",
"310M200US14140","Bluefield, WV-VA Micro Area","106087","*****",
"310M200US14260","Boise City, ID Metro Area","649321","2861",
"310M200US14460","Boston-Cambridge-Newton, MA-NH Metro Area","4684299","*****",
"310M200US14500","Boulder, CO Metro Area","310048","*****",
"310M200US14540","Bowling Green, KY Metro Area","163300","2482",
"310M200US14580","Bozeman, MT Micro Area","94720","*****",
"310M200US14660","Brainerd, MN Micro Area","91763","*****",
"310M200US14700","Branson, MO Micro Area","84872","*****",
"310M200US14740","Bremerton-Silverdale, WA Metro Area","253968","*****",
"310M200US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","939904","*****",
"310M200US15180","Brownsville-Harlingen, TX Metro Area","417276","*****",
"310M200US15260","Brunswick, GA Metro Area","113007","3202",
"310M200US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","1134115","*****",
"310M200US15500","Burlington, NC Metro Area","154378","*****",
"310M200US15540","Burlington-South Burlington, VT Metro Area","215539","746",
"310M200US15680","California-Lexington Park, MD Metro Area","109633","*****",
"310M200US15940","Canton-Massillon, OH Metro Area","403707","*****",
"310M200US15980","Cape Coral-Fort Myers, FL Metro Area","661115","*****",
"310M200US16020","Cape Girardeau, MO-IL Metro Area","95463","2110",
"310M200US16060","Carbondale-Marion, IL Metro Area","126738","*****",
"310M200US16180","Carson City, NV Metro Area","54080","*****",
"310M200US16220","Casper, WY Metro Area","80973","*****",
"310M200US16300","Cedar Rapids, IA Metro Area","262421","*****",
"310M200US16500","Centralia, WA Micro Area","75081","*****",
"310M200US16540","Chambersburg-Waynesboro, PA Metro Area","152085","*****",
"310M200US16580","Champaign-Urbana, IL Metro Area","234089","1312",
"310M200US16620","Charleston, WV Metro Area","224727","1904",
"310M200US16660","Charleston-Mattoon, IL Micro Area","63559","1579",
"310M200US16700","Charleston-North Charleston, SC Metro Area","712220","*****",
"310M200US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","2335358","*****",
"310M200US16820","Charlottesville, VA Metro Area","225531","2729",
"310M200US16860","Chattanooga, TN-GA Metro Area","540387","3150",
"310M200US16940","Cheyenne, WY Metro Area","95809","*****",
"310M200US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","9537040","1597",
"310M200US17020","Chico, CA Metro Area","222090","*****",
"310M200US17060","Chillicothe, OH Micro Area","77910","*****",
"310M200US17140","Cincinnati, OH-KY-IN Metro Area","2134109","3649",
"310M200US17200","Claremont-Lebanon, NH-VT Micro Area","217595","*****",
"310M200US17220","Clarksburg, WV Micro Area","89801","2065",
"310M200US17300","Clarksville, TN-KY Metro Area","272452","1862",
"310M200US17340","Clearlake, CA Micro Area","63860","*****",
"310M200US17420","Cleveland, TN Metro Area","120384","1502",
"310M200US17460","Cleveland-Elyria, OH Metro Area","2064725","*****",
"310M200US17660","Coeur d'Alene, ID Metro Area","144265","*****",
"310M200US17780","College Station-Bryan, TX Metro Area","238939","3209",
"310M200US17820","Colorado Springs, CO Metro Area","678319","*****",
"310M200US17860","Columbia, MO Metro Area","170773","*****",
"310M200US17900","Columbia, SC Metro Area","793360","2275",
