"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"310M100US10140","Aberdeen, WA Micro Area","71692","*****",
"310M100US10180","Abilene, TX Metro Area","167800","2194",
"310M100US10300","Adrian, MI Micro Area","98987","*****",
"310M100US10380","Aguadilla-Isabela-San Sebastián, PR Metro Area","304727","2065",
"310M100US10420","Akron, OH Metro Area","702262","*****",
"310M100US10460","Alamogordo, NM Micro Area","66041","*****",
"310M100US10500","Albany, GA Metro Area","155019","1333",
"310M100US10540","Albany-Lebanon, OR Micro Area","118360","*****",
"310M100US10580","Albany-Schenectady-Troy, NY Metro Area","874646","*****",
"310M100US10700","Albertville, AL Micro Area","94776","*****",
"310M100US10740","Albuquerque, NM Metro Area","902794","2711",
"310M100US10780","Alexandria, LA Metro Area","154441","*****",
"310M100US10880","Allegan, MI Micro Area","112039","*****",
"310M100US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","827171","*****",
"310M100US11020","Altoona, PA Metro Area","127121","*****",
"310M100US11100","Amarillo, TX Metro Area","254579","1158",
"310M100US11180","Ames, IA Metro Area","91140","*****",
"310M100US11260","Anchorage, AK Metro Area","392535","*****",
"310M100US11300","Anderson, IN Metro Area","130348","*****",
"310M100US11340","Anderson, SC Metro Area","189355","*****",
"310M100US11460","Ann Arbor, MI Metro Area","350946","*****",
"310M100US11500","Anniston-Oxford, AL Metro Area","117296","*****",
"310M100US11540","Appleton, WI Metro Area","228450","*****",
"310M100US11700","Asheville, NC Metro Area","432406","*****",
"310M100US11780","Ashtabula, OH Micro Area","100389","*****",
"310M100US11980","Athens, TX Micro Area","79094","*****",
"310M100US12020","Athens-Clarke County, GA Metro Area","194337","2186",
"310M100US12060","Atlanta-Sandy Springs-Marietta, GA Metro Area","5442113","2802",
"310M100US12100","Atlantic City-Hammonton, NJ Metro Area","275422","*****",
"310M100US12180","Auburn, NY Micro Area","79552","*****",
"310M100US12220","Auburn-Opelika, AL Metro Area","147257","*****",
"310M100US12260","Augusta-Richmond County, GA-SC Metro Area","568161","*****",
"310M100US12300","Augusta-Waterville, ME Micro Area","121853","*****",
"310M100US12420","Austin-Round Rock-San Marcos, TX Metro Area","1834303","*****",
"310M100US12540","Bakersfield-Delano, CA Metro Area","856158","*****",
"310M100US12580","Baltimore-Towson, MD Metro Area","2753149","*****",
"310M100US12620","Bangor, ME Metro Area","153746","*****",
"310M100US12700","Barnstable Town, MA Metro Area","215423","*****",
"310M100US12940","Baton Rouge, LA Metro Area","815298","*****",
"310M100US12980","Battle Creek, MI Metro Area","135099","*****",
"310M100US13020","Bay City, MI Metro Area","106935","*****",
"310M100US13140","Beaumont-Port Arthur, TX Metro Area","389980","*****",
"310M100US13180","Beaver Dam, WI Micro Area","88415","*****",
"310M100US13220","Beckley, WV Micro Area","79021","*****",
"310M100US13380","Bellingham, WA Metro Area","205262","*****",
"310M100US13460","Bend, OR Metro Area","162277","*****",
"310M100US13740","Billings, MT Metro Area","161487","1067",
"310M100US13780","Binghamton, NY Metro Area","248538","*****",
"310M100US13820","Birmingham-Hoover, AL Metro Area","1136650","*****",
"310M100US13900","Bismarck, ND Metro Area","113875","*****",
"310M100US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","165969","3165",
"310M100US14020","Bloomington, IN Metro Area","195339","*****",
"310M100US14060","Bloomington-Normal, IL Metro Area","172281","*****",
"310M100US14100","Bloomsburg-Berwick, PA Micro Area","85243","*****",
"310M100US14140","Bluefield, WV-VA Micro Area","106791","*****",
"310M100US14260","Boise City-Nampa, ID Metro Area","635964","2642",
"310M100US14460","Boston-Cambridge-Quincy, MA-NH Metro Area","4640802","*****",
"310M100US14500","Boulder, CO Metro Area","305318","*****",
"310M100US14540","Bowling Green, KY Metro Area","128016","1738",
"310M100US14580","Bozeman, MT Micro Area","92614","*****",
"310M100US14660","Brainerd, MN Micro Area","91239","*****",
"310M100US14700","Branson, MO Micro Area","84524","*****",
"310M100US14740","Bremerton-Silverdale, WA Metro Area","254991","*****",
"310M100US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","933835","*****",
"310M100US15180","Brownsville-Harlingen, TX Metro Area","415557","*****",
"310M100US15260","Brunswick, GA Metro Area","111088","3285",
"310M100US15380","Buffalo-Niagara Falls, NY Metro Area","1134210","*****",
"310M100US15500","Burlington, NC Metro Area","153920","*****",
"310M100US15540","Burlington-South Burlington, VT Metro Area","213280","539",
"310M100US15940","Canton-Massillon, OH Metro Area","403455","*****",
"310M100US15980","Cape Coral-Fort Myers, FL Metro Area","645293","*****",
"310M100US16020","Cape Girardeau-Jackson, MO-IL Metro Area","96410","2041",
"310M100US16180","Carson City, NV Metro Area","54838","*****",
"310M100US16220","Casper, WY Metro Area","78621","*****",
"310M100US16300","Cedar Rapids, IA Metro Area","261761","*****",
"310M100US16500","Centralia, WA Micro Area","75621","*****",
"310M100US16540","Chambersburg, PA Micro Area","151275","*****",
"310M100US16580","Champaign-Urbana, IL Metro Area","234072","1641",
"310M100US16620","Charleston, WV Metro Area","305091","1666",
"310M100US16660","Charleston-Mattoon, IL Micro Area","64449","1504",
"310M100US16700","Charleston-North Charleston-Summerville, SC Metro Area","697439","*****",
"310M100US16740","Charlotte-Gastonia-Rock Hill, NC-SC Metro Area","1831084","*****",
"310M100US16820","Charlottesville, VA Metro Area","206414","1924",
"310M100US16860","Chattanooga, TN-GA Metro Area","539094","2637",
"310M100US16940","Cheyenne, WY Metro Area","94483","*****",
"310M100US16980","Chicago-Joliet-Naperville, IL-IN-WI Metro Area","9522446","1443",
"310M100US17020","Chico, CA Metro Area","221539","*****",
"310M100US17060","Chillicothe, OH Micro Area","77429","*****",
"310M100US17140","Cincinnati-Middletown, OH-KY-IN Metro Area","2146560","3194",
"310M100US17220","Clarksburg, WV Micro Area","93634","2370",
"310M100US17300","Clarksville, TN-KY Metro Area","286973","2280",
"310M100US17340","Clearlake, CA Micro Area","63983","*****",
"310M100US17420","Cleveland, TN Metro Area","119445","1715",
"310M100US17460","Cleveland-Elyria-Mentor, OH Metro Area","2063535","*****",
"310M100US17620","Coamo, PR Micro Area","71661","*****",
"310M100US17660","Coeur d'Alene, ID Metro Area","142357","*****",
"310M100US17780","College Station-Bryan, TX Metro Area","233135","2512",
"310M100US17820","Colorado Springs, CO Metro Area","668353","*****",
"310M100US17860","Columbia, MO Metro Area","178101","1165",
"310M100US17900","Columbia, SC Metro Area","785641","1840",
"310M100US17940","Columbia, TN Micro Area","81990","*****",
"310M100US17980","Columbus, GA-AL Metro Area","306326","2717",
"310M100US18020","Columbus, IN Metro Area","79129","*****",
"310M100US18140","Columbus, OH Metro Area","1878714","*****",
"310M100US18180","Concord, NH Micro Area","146761","*****",
"310M100US18260","Cookeville, TN Micro Area","105893","1546",
"310M100US18300","Coos Bay, OR Micro Area","62534","*****",
"310M100US18500","Corning, NY Micro Area","99063","*****",
"310M100US18580","Corpus Christi, TX Metro Area","435596","2118",
"310M100US18700","Corvallis, OR Metro Area","86430","*****",
"310M100US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","190083","*****",
"310M100US18980","Cullman, AL Micro Area","80440","*****",
"310M100US19060","Cumberland, MD-WV Metro Area","101968","*****",
"310M100US19100","Dallas-Fort Worth-Arlington, TX Metro Area","6647496","1773",
"310M100US19140","Dalton, GA Metro Area","142751","*****",
"310M100US19180","Danville, IL Metro Area","80727","*****",
"310M100US19260","Danville, VA Metro Area","105803","*****",
"310M100US19300","Daphne-Fairhope-Foley, AL Micro Area","190790","*****",
"310M100US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","381928","1258",
"310M100US19380","Dayton, OH Metro Area","842858","*****",
"310M100US19460","Decatur, AL Metro Area","154233","*****",
"310M100US19500","Decatur, IL Metro Area","110122","*****",
"310M100US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","496950","*****",
"310M100US19740","Denver-Aurora-Broomfield, CO Metro Area","2645209","*****",
"310M100US19780","Des Moines-West Des Moines, IA Metro Area","588999","*****",
"310M100US19820","Detroit-Warren-Livonia, MI Metro Area","4292060","*****",
"310M100US20020","Dothan, AL Metro Area","147620","*****",
"310M100US20100","Dover, DE Metro Area","167626","*****",
"310M100US20180","DuBois, PA Micro Area","81184","*****",
"310M100US20220","Dubuque, IA Metro Area","95097","*****",
"310M100US20260","Duluth, MN-WI Metro Area","279452","*****",
"310M100US20380","Dunn, NC Micro Area","122135","*****",
"310M100US20500","Durham-Chapel Hill, NC Metro Area","522826","*****",
"310M100US20620","East Liverpool-Salem, OH Micro Area","106507","*****",
"310M100US20700","East Stroudsburg, PA Micro Area","168798","*****",
"310M100US20740","Eau Claire, WI Metro Area","163599","*****",
"310M100US20940","El Centro, CA Metro Area","176948","*****",
"310M100US21020","Elizabeth City, NC Micro Area","65769","2349",
"310M100US21060","Elizabethtown, KY Metro Area","121165","1662",
"310M100US21140","Elkhart-Goshen, IN Metro Area","199619","*****",
"310M100US21300","Elmira, NY Metro Area","88911","*****",
"310M100US21340","El Paso, TX Metro Area","827398","*****",
"310M100US21460","Enterprise-Ozark, AL Micro Area","101696","*****",
"310M100US21500","Erie, PA Metro Area","280646","*****",
"310M100US21660","Eugene-Springfield, OR Metro Area","354542","*****",
"310M100US21700","Eureka-Arcata-Fortuna, CA Micro Area","134827","*****",
"310M100US21780","Evansville, IN-KY Metro Area","358960","1390",
"310M100US21820","Fairbanks, AK Metro Area","100272","*****",
"310M100US21940","Fajardo, PR Metro Area","70595","2371",
"310M100US22020","Fargo, ND-MN Metro Area","216312","*****",
"310M100US22100","Farmington, MO Micro Area","65917","*****",
"310M100US22140","Farmington, NM Metro Area","128529","*****",
"310M100US22180","Fayetteville, NC Metro Area","374585","*****",
"310M100US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","482013","2935",
"310M100US22300","Findlay, OH Micro Area","75671","*****",
"310M100US22380","Flagstaff, AZ Metro Area","136011","*****",
"310M100US22420","Flint, MI Metro Area","418408","*****",
"310M100US22500","Florence, SC Metro Area","206087","*****",
"310M100US22520","Florence-Muscle Shoals, AL Metro Area","146988","*****",
"310M100US22540","Fond du Lac, WI Metro Area","101843","*****",
"310M100US22580","Forest City, NC Micro Area","67323","*****",
"310M100US22660","Fort Collins-Loveland, CO Metro Area","310487","*****",
"310M100US22840","Fort Payne, AL Micro Area","71080","*****",
"310M100US22900","Fort Smith, AR-OK Metro Area","298110","2024",
"310M100US23060","Fort Wayne, IN Metro Area","421406","*****",
"310M100US23180","Frankfort, KY Micro Area","70326","2039",
"310M100US23420","Fresno, CA Metro Area","947895","*****",
"310M100US23460","Gadsden, AL Metro Area","104392","*****",
"310M100US23540","Gainesville, FL Metro Area","268698","2052",
"310M100US23580","Gainesville, GA Metro Area","185416","*****",
"310M100US23660","Galesburg, IL Micro Area","70010","1937",
"310M100US23700","Gallup, NM Micro Area","73016","*****",
"310M100US23900","Gettysburg, PA Micro Area","101482","*****",
"310M100US24020","Glens Falls, NY Metro Area","128472","*****",
"310M100US24140","Goldsboro, NC Metro Area","124246","*****",
"310M100US24220","Grand Forks, ND-MN Metro Area","98888","*****",
"310M100US24260","Grand Island, NE Micro Area","74461","*****",
"310M100US24300","Grand Junction, CO Metro Area","147848","*****",
"310M100US24340","Grand Rapids-Wyoming, MI Metro Area","785352","*****",
"310M100US24420","Grants Pass, OR Micro Area","82930","*****",
"310M100US24500","Great Falls, MT Metro Area","81723","*****",
"310M100US24540","Greeley, CO Metro Area","263691","*****",
"310M100US24580","Green Bay, WI Metro Area","311098","*****",
"310M100US24620","Greeneville, TN Micro Area","68819","*****",
"310M100US24660","Greensboro-High Point, NC Metro Area","736065","*****",
"310M100US24780","Greenville, NC Metro Area","194252","1501",
"310M100US24860","Greenville-Mauldin-Easley, SC Metro Area","653498","*****",
"310M100US24940","Greenwood, SC Micro Area","69756","*****",
"310M100US25020","Guayama, PR Metro Area","81290","2363",
"310M100US25060","Gulfport-Biloxi, MS Metro Area","257312","*****",
"310M100US25180","Hagerstown-Martinsburg, MD-WV Metro Area","273604","2362",
"310M100US25220","Hammond, LA Micro Area","123441","*****",
"310M100US25260","Hanford-Corcoran, CA Metro Area","151364","*****",
"310M100US25420","Harrisburg-Carlisle, PA Metro Area","553980","*****",
"310M100US25500","Harrisonburg, VA Metro Area","128372","*****",
"310M100US25540","Hartford-West Hartford-East Hartford, CT Metro Area","1214400","*****",
"310M100US25620","Hattiesburg, MS Metro Area","147408","2167",
"310M100US25740","Helena, MT Micro Area","77952","1610",
"310M100US25860","Hickory-Lenoir-Morganton, NC Metro Area","363627","*****",
"310M100US25900","Hilo, HI Micro Area","189191","*****",
"310M100US25940","Hilton Head Island-Beaufort, SC Micro Area","193882","*****",
"310M100US25980","Hinesville-Fort Stewart, GA Metro Area","84165","2457",
"310M100US26020","Hobbs, NM Micro Area","66338","*****",
"310M100US26100","Holland-Grand Haven, MI Metro Area","269099","*****",
"310M100US26140","Homosassa Springs, FL Micro Area","139360","*****",
"310M100US26180","Honolulu, HI Metro Area","976372","*****",
"310M100US26300","Hot Springs, AR Metro Area","96903","*****",
"310M100US26380","Houma-Bayou Cane-Thibodaux, LA Metro Area","208922","*****",
"310M100US26420","Houston-Sugar Land-Baytown, TX Metro Area","6204161","*****",
"310M100US26580","Huntington-Ashland, WV-KY-OH Metro Area","286603","*****",
"310M100US26620","Huntsville, AL Metro Area","430734","*****",
"310M100US26660","Huntsville, TX Micro Area","68408","*****",
