"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"310M500US10140","Aberdeen, WA Micro Area","75061","*****",
"310M500US10180","Abilene, TX Metro Area","171795","2878",
"310M500US10300","Adrian, MI Micro Area","98451","*****",
"310M500US10380","Aguadilla-Isabela, PR Metro Area","288877","3236",
"310M500US10420","Akron, OH Metro Area","703479","*****",
"310M500US10460","Alamogordo, NM Micro Area","67490","*****",
"310M500US10500","Albany, GA Metro Area","147384","2057",
"310M500US10540","Albany-Lebanon, OR Metro Area","129749","*****",
"310M500US10580","Albany-Schenectady-Troy, NY Metro Area","880381","*****",
"310M500US10700","Albertville, AL Micro Area","96774","*****",
"310M500US10740","Albuquerque, NM Metro Area","914480","2368",
"310M500US10780","Alexandria, LA Metro Area","152037","*****",
"310M500US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","844052","*****",
"310M500US11020","Altoona, PA Metro Area","121829","*****",
"310M500US11100","Amarillo, TX Metro Area","269447","1883",
"310M500US11180","Ames, IA Metro Area","123351","*****",
"310M500US11260","Anchorage, AK Metro Area","396317","*****",
"310M500US11460","Ann Arbor, MI Metro Area","367601","*****",
"310M500US11500","Anniston-Oxford, AL Metro Area","113605","*****",
"310M500US11540","Appleton, WI Metro Area","237974","*****",
"310M500US11640","Arecibo, PR Metro Area","174606","*****",
"310M500US11700","Asheville, NC Metro Area","462680","*****",
"310M500US11780","Ashtabula, OH Micro Area","97241","*****",
"310M500US11900","Athens, OH Micro Area","65327","*****",
"310M500US11980","Athens, TX Micro Area","82737","*****",
"310M500US12020","Athens-Clarke County, GA Metro Area","212706","2703",
"310M500US12060","Atlanta-Sandy Springs-Alpharetta, GA Metro Area","6018744","3340",
"310M500US12100","Atlantic City-Hammonton, NJ Metro Area","263670","*****",
"310M500US12180","Auburn, NY Micro Area","76576","*****",
"310M500US12220","Auburn-Opelika, AL Metro Area","164542","*****",
"310M500US12260","Augusta-Richmond County, GA-SC Metro Area","610648","1809",
"310M500US12300","Augusta-Waterville, ME Micro Area","122302","*****",
"310M500US12420","Austin-Round Rock-Georgetown, TX Metro Area","2227083","*****",
"310M500US12540","Bakersfield, CA Metro Area","900202","*****",
"310M500US12580","Baltimore-Columbia-Towson, MD Metro Area","2800053","*****",
"310M500US12620","Bangor, ME Metro Area","152148","*****",
"310M500US12700","Barnstable Town, MA Metro Area","212990","*****",
"310M500US12940","Baton Rouge, LA Metro Area","854884","*****",
"310M500US12980","Battle Creek, MI Metro Area","134159","*****",
"310M500US13020","Bay City, MI Metro Area","103126","*****",
"310M500US13140","Beaumont-Port Arthur, TX Metro Area","392563","*****",
"310M500US13180","Beaver Dam, WI Micro Area","87839","*****",
"310M500US13220","Beckley, WV Metro Area","115767","*****",
"310M500US13380","Bellingham, WA Metro Area","229247","*****",
"310M500US13460","Bend, OR Metro Area","197692","*****",
"310M500US13740","Billings, MT Metro Area","181667","*****",
"310M500US13780","Binghamton, NY Metro Area","238691","*****",
"310M500US13820","Birmingham-Hoover, AL Metro Area","1090435","*****",
"310M500US13900","Bismarck, ND Metro Area","129115","515",
"310M500US13980","Blacksburg-Christiansburg, VA Metro Area","166109","3371",
"310M500US14010","Bloomington, IL Metro Area","171517","*****",
"310M500US14020","Bloomington, IN Metro Area","169230","*****",
"310M500US14100","Bloomsburg-Berwick, PA Metro Area","83194","*****",
"310M500US14140","Bluefield, WV-VA Micro Area","105344","1667",
"310M500US14260","Boise City, ID Metro Area","749057","3011",
"310M500US14460","Boston-Cambridge-Newton, MA-NH Metro Area","4873019","*****",
"310M500US14500","Boulder, CO Metro Area","326196","*****",
"310M500US14540","Bowling Green, KY Metro Area","176816","2330",
"310M500US14580","Bozeman, MT Micro Area","114434","*****",
"310M500US14660","Brainerd, MN Micro Area","94834","*****",
"310M500US14740","Bremerton-Silverdale-Port Orchard, WA Metro Area","271473","*****",
"310M500US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","943332","*****",
"310M500US15180","Brownsville-Harlingen, TX Metro Area","423163","*****",
"310M500US15260","Brunswick, GA Metro Area","119122","4170",
"310M500US15380","Buffalo-Cheektowaga, NY Metro Area","1127983","*****",
"310M500US15500","Burlington, NC Metro Area","169509","*****",
