"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"310M300US10140","Aberdeen, WA Micro Area","71628","*****",
"310M300US10180","Abilene, TX Metro Area","170860","2842",
"310M300US10300","Adrian, MI Micro Area","98504","*****",
"310M300US10380","Aguadilla-Isabela, PR Metro Area","309764","1963",
"310M300US10420","Akron, OH Metro Area","702221","*****",
"310M300US10460","Alamogordo, NM Micro Area","65410","*****",
"310M300US10500","Albany, GA Metro Area","152506","2130",
"310M300US10540","Albany, OR Metro Area","122849","*****",
"310M300US10580","Albany-Schenectady-Troy, NY Metro Area","881839","*****",
"310M300US10700","Albertville, AL Micro Area","95157","*****",
"310M300US10740","Albuquerque, NM Metro Area","913924","3421",
"310M300US10780","Alexandria, LA Metro Area","154789","*****",
"310M300US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","835652","*****",
"310M300US11020","Altoona, PA Metro Area","124650","*****",
"310M300US11100","Amarillo, TX Metro Area","263491","1713",
"310M300US11180","Ames, IA Metro Area","97090","*****",
"310M300US11260","Anchorage, AK Metro Area","402557","*****",
"310M300US11460","Ann Arbor, MI Metro Area","364709","*****",
"310M300US11500","Anniston-Oxford-Jacksonville, AL Metro Area","114611","*****",
"310M300US11540","Appleton, WI Metro Area","234079","*****",
"310M300US11640","Arecibo, PR Metro Area","185250","*****",
"310M300US11700","Asheville, NC Metro Area","452319","*****",
"310M300US11780","Ashtabula, OH Micro Area","98231","*****",
"310M300US11900","Athens, OH Micro Area","66186","*****",
"310M300US11980","Athens, TX Micro Area","79901","*****",
"310M300US12020","Athens-Clarke County, GA Metro Area","206360","2059",
"310M300US12060","Atlanta-Sandy Springs-Roswell, GA Metro Area","5790210","2964",
"310M300US12100","Atlantic City-Hammonton, NJ Metro Area","270991","*****",
"310M300US12180","Auburn, NY Micro Area","77861","*****",
"310M300US12220","Auburn-Opelika, AL Metro Area","158991","*****",
"310M300US12260","Augusta-Richmond County, GA-SC Metro Area","595147","1610",
"310M300US12300","Augusta-Waterville, ME Micro Area","120569","*****",
"310M300US12420","Austin-Round Rock, TX Metro Area","2056405","*****",
"310M300US12540","Bakersfield, CA Metro Area","884788","*****",
"310M300US12580","Baltimore-Columbia-Towson, MD Metro Area","2798886","*****",
"310M300US12620","Bangor, ME Metro Area","151806","*****",
"310M300US12700","Barnstable Town, MA Metro Area","214276","*****",
"310M300US12940","Baton Rouge, LA Metro Area","835175","*****",
"310M300US12980","Battle Creek, MI Metro Area","134386","*****",
"310M300US13020","Bay City, MI Metro Area","104747","*****",
"310M300US13140","Beaumont-Port Arthur, TX Metro Area","409901","1843",
"310M300US13180","Beaver Dam, WI Micro Area","88068","*****",
"310M300US13220","Beckley, WV Metro Area","120924","*****",
"310M300US13380","Bellingham, WA Metro Area","216800","*****",
"310M300US13460","Bend-Redmond, OR Metro Area","181307","*****",
"310M300US13740","Billings, MT Metro Area","169736","1081",
"310M300US13780","Binghamton, NY Metro Area","244094","*****",
"310M300US13820","Birmingham-Hoover, AL Metro Area","1147417","*****",
"310M300US13900","Bismarck, ND Metro Area","131547","927",
"310M300US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","183411","3298",
"310M300US14010","Bloomington, IL Metro Area","187326","1551",
"310M300US14020","Bloomington, IN Metro Area","166336","*****",
"310M300US14100","Bloomsburg-Berwick, PA Metro Area","84763","*****",
"310M300US14140","Bluefield, WV-VA Micro Area","102618","*****",
"310M300US14260","Boise City, ID Metro Area","690214","2732",
"310M300US14460","Boston-Cambridge-Newton, MA-NH Metro Area","4794447","*****",
"310M300US14500","Boulder, CO Metro Area","322226","*****",
"310M300US14540","Bowling Green, KY Metro Area","174560","2677",
"310M300US14580","Bozeman, MT Micro Area","104502","*****",
"310M300US14660","Brainerd, MN Micro Area","92933","*****",
"310M300US14700","Branson, MO Micro Area","85782","*****",
"310M300US14740","Bremerton-Silverdale, WA Metro Area","264811","*****",
"310M300US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","944177","*****",
"310M300US15180","Brownsville-Harlingen, TX Metro Area","422135","*****",
"310M300US15260","Brunswick, GA Metro Area","115737","3271",
"310M300US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","1132804","*****",
"310M300US15500","Burlington, NC Metro Area","159688","*****",
"310M300US15540","Burlington-South Burlington, VT Metro Area","217411","748",
"310M300US15680","California-Lexington Park, MD Metro Area","112587","*****",
"310M300US15940","Canton-Massillon, OH Metro Area","401281","*****",
"310M300US15980","Cape Coral-Fort Myers, FL Metro Area","722336","*****",
"310M300US16020","Cape Girardeau, MO-IL Metro Area","94806","2566",
"310M300US16060","Carbondale-Marion, IL Metro Area","126430","*****",
"310M300US16180","Carson City, NV Metro Area","54742","*****",
"310M300US16220","Casper, WY Metro Area","81039","*****",
"310M300US16300","Cedar Rapids, IA Metro Area","267799","*****",
"310M300US16500","Centralia, WA Micro Area","77066","*****",
"310M300US16540","Chambersburg-Waynesboro, PA Metro Area","153851","*****",
"310M300US16580","Champaign-Urbana, IL Metro Area","239872","1551",
"310M300US16620","Charleston, WV Metro Area","219579","2475",
"310M300US16660","Charleston-Mattoon, IL Micro Area","64282","1960",
"310M300US16700","Charleston-North Charleston, SC Metro Area","761155","*****",
"310M300US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","2474314","*****",
"310M300US16820","Charlottesville, VA Metro Area","229467","2922",
"310M300US16860","Chattanooga, TN-GA Metro Area","551200","3168",
"310M300US16940","Cheyenne, WY Metro Area","98136","*****",
"310M300US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","9512968","1542",
"310M300US17020","Chico, CA Metro Area","226864","*****",
"310M300US17060","Chillicothe, OH Micro Area","77000","*****",
"310M300US17140","Cincinnati, OH-KY-IN Metro Area","2161441","4453",
"310M300US17200","Claremont-Lebanon, NH-VT Micro Area","216307","*****",
"310M300US17220","Clarksburg, WV Micro Area","90499","2305",
"310M300US17300","Clarksville, TN-KY Metro Area","282075","1837",
"310M300US17340","Clearlake, CA Micro Area","64116","*****",
"310M300US17420","Cleveland, TN Metro Area","123861","2140",
"310M300US17460","Cleveland-Elyria, OH Metro Area","2055612","*****",
"310M300US17660","Coeur d'Alene, ID Metro Area","154311","*****",
"310M300US17780","College Station-Bryan, TX Metro Area","254716","3169",
"310M300US17820","Colorado Springs, CO Metro Area","712327","*****",
"310M300US17860","Columbia, MO Metro Area","176594","*****",
"310M300US17900","Columbia, SC Metro Area","816450","2069",
"310M300US17980","Columbus, GA-AL Metro Area","307816","2600",
"310M300US18020","Columbus, IN Metro Area","81402","*****",
"310M300US18140","Columbus, OH Metro Area","2041520","*****",
"310M300US18180","Concord, NH Micro Area","148582","*****",
"310M300US18260","Cookeville, TN Micro Area","110925","1614",
"310M300US18300","Coos Bay, OR Micro Area","63761","*****",
"310M300US18500","Corning, NY Micro Area","96940","*****",
"310M300US18580","Corpus Christi, TX Metro Area","452790","2960",
"310M300US18700","Corvallis, OR Metro Area","89385","*****",
"310M300US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","267059","*****",
"310M300US18980","Cullman, AL Micro Area","82471","*****",
"310M300US19060","Cumberland, MD-WV Metro Area","99541","*****",
"310M300US19100","Dallas-Fort Worth-Arlington, TX Metro Area","7232599","2088",
"310M300US19140","Dalton, GA Metro Area","143904","*****",
"310M300US19180","Danville, IL Metro Area","78111","*****",
"310M300US19260","Danville, VA Micro Area","103585","*****",
"310M300US19300","Daphne-Fairhope-Foley, AL Metro Area","208563","*****",
"310M300US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","383352","961",
"310M300US19380","Dayton, OH Metro Area","800683","*****",
"310M300US19460","Decatur, AL Metro Area","152256","*****",
"310M300US19500","Decatur, IL Metro Area","106550","*****",
"310M300US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","637674","*****",
"310M300US19740","Denver-Aurora-Lakewood, CO Metro Area","2853077","*****",
"310M300US19780","Des Moines-West Des Moines, IA Metro Area","634725","*****",
"310M300US19820","Detroit-Warren-Dearborn, MI Metro Area","4297617","*****",
"310M300US20020","Dothan, AL Metro Area","147834","*****",
"310M300US20100","Dover, DE Metro Area","174827","*****",
"310M300US20180","DuBois, PA Micro Area","80596","*****",
"310M300US20220","Dubuque, IA Metro Area","97003","*****",
"310M300US20260","Duluth, MN-WI Metro Area","279227","*****",
"310M300US20380","Dunn, NC Micro Area","130881","*****",
"310M300US20500","Durham-Chapel Hill, NC Metro Area","559535","*****",
"310M300US20700","East Stroudsburg, PA Metro Area","166098","*****",
"310M300US20740","Eau Claire, WI Metro Area","166614","*****",
"310M300US20940","El Centro, CA Metro Area","180883","*****",
"310M300US21020","Elizabeth City, NC Micro Area","62761","2683",
"310M300US21060","Elizabethtown-Fort Knox, KY Metro Area","150447","1846",
"310M300US21140","Elkhart-Goshen, IN Metro Area","203781","*****",
"310M300US21300","Elmira, NY Metro Area","86322","*****",
"310M300US21340","El Paso, TX Metro Area","842114","1638",
"310M300US21420","Enid, OK Metro Area","62603","*****",
"310M300US21500","Erie, PA Metro Area","276207","*****",
"310M300US21660","Eugene, OR Metro Area","369519","*****",
"310M300US21700","Eureka-Arcata-Fortuna, CA Micro Area","136646","*****",
"310M300US21780","Evansville, IN-KY Metro Area","315948","*****",
"310M300US21820","Fairbanks, AK Metro Area","100605","*****",
